timestamp,initial_cash,cash,realized_net_pnl,unrealized_net_pnl,equity,expected_equity,reconciliation_diff,drawdown,open_positions
2026-01-09T12:40:00,100000000.0,69773811.12,10792485.94,2462096.0,113880107.12,113254581.94,625525.18,0.0055,0
2026-01-09T12:45:00,100000000.0,69773811.12,10792485.94,2558920.0,113976931.12,113351405.94,625525.18,0.0046,0
2026-01-09T12:50:00,100000000.0,69773811.12,10792485.94,2807896.0,114225907.12,113600381.94,625525.18,0.0025,0
2026-01-09T12:55:00,100000000.0,69773811.12,10792485.94,2801968.0,114219979.12,113594453.94,625525.18,0.0025,0
2026-01-09T13:00:00,100000000.0,69773811.12,10792485.94,2905708.0,114323719.12,113698193.94,625525.18,0.0016,0
2026-01-09T13:05:00,100000000.0,69773811.12,10792485.94,3254472.0,114672483.12,114046957.94,625525.18,0.0,0
2026-01-09T13:10:00,100000000.0,69773811.12,10792485.94,3122080.0,114540091.12,113914565.94,625525.18,0.0012,0
2026-01-09T13:15:00,100000000.0,69773811.12,10792485.94,3076632.0,114494643.12,113869117.94,625525.18,0.0016,0
2026-01-09T13:20:00,100000000.0,69773811.12,10792485.94,2995616.0,114413627.12,113788101.94,625525.18,0.0023,0
2026-01-09T13:25:00,100000000.0,69773811.12,10792485.94,3244592.0,114662603.12,114037077.94,625525.18,0.0001,0
2026-01-09T13:30:00,100000000.0,69773811.12,10792485.94,3165552.0,114583563.12,113958037.94,625525.18,0.0008,0
2026-01-09T13:35:00,100000000.0,69773811.12,10792485.94,3399708.0,114817719.12,114192193.94,625525.18,0.0,0
2026-01-09T13:40:00,100000000.0,69773811.12,10792485.94,3369080.0,114787091.12,114161565.94,625525.18,0.0003,0
2026-01-09T13:45:00,100000000.0,69773811.12,10792485.94,3469856.0,114887867.12,114262341.94,625525.18,0.0,0
2026-01-09T13:50:00,100000000.0,69773811.12,10792485.94,3494556.0,114912567.12,114287041.94,625525.18,0.0,0
2026-01-09T13:55:00,100000000.0,69773811.12,10792485.94,3488628.0,114906639.12,114281113.94,625525.18,0.0001,0
2026-01-09T14:00:00,100000000.0,69773811.12,10792485.94,3318692.0,114736703.12,114111177.94,625525.18,0.0015,0
2026-01-09T14:05:00,100000000.0,69773811.12,10792485.94,3272256.0,114690267.12,114064741.94,625525.18,0.0019,0
2026-01-09T14:10:00,100000000.0,69773811.12,10792485.94,3164564.0,114582575.12,113957049.94,625525.18,0.0029,0
2026-01-09T14:15:00,100000000.0,69773811.12,10792485.94,3504436.0,114922447.12,114296921.94,625525.18,0.0,0
2026-01-09T14:20:00,100000000.0,69773811.12,10792485.94,3601260.0,115019271.12,114393745.94,625525.18,0.0,0
2026-01-09T14:25:00,100000000.0,69773811.12,10792485.94,3638804.0,115056815.12,114431289.94,625525.18,0.0,0
2026-01-09T14:30:00,100000000.0,69773811.12,10792485.94,3668444.0,115086455.12,114460929.94,625525.18,0.0,0
2026-01-09T14:35:00,100000000.0,69773811.12,10792485.94,3320668.0,114738679.12,114113153.94,625525.18,0.003,0
2026-01-09T14:40:00,100000000.0,69773811.12,10792485.94,3275220.0,114693231.12,114067705.94,625525.18,0.0034,0
2026-01-09T14:45:00,100000000.0,69773811.12,10792485.94,3443180.0,114861191.12,114235665.94,625525.18,0.002,0
2026-01-09T14:50:00,100000000.0,69773811.12,10792485.94,3346356.0,114764367.12,114138841.94,625525.18,0.0028,0
2026-01-09T14:55:00,100000000.0,69773811.12,10792485.94,3794908.0,115212919.12,114587393.94,625525.18,0.0,0
2026-01-09T15:00:00,100000000.0,69773811.12,10792485.94,4080440.0,115498451.12,114872925.94,625525.18,0.0,0
2026-01-09T15:05:00,100000000.0,69773811.12,10792485.94,3876912.0,115294923.12,114669397.94,625525.18,0.0018,0
2026-01-09T15:10:00,100000000.0,69773811.12,10792485.94,3597308.0,115015319.12,114389793.94,625525.18,0.0042,0
2026-01-09T15:15:00,100000000.0,69773811.12,10792485.94,3569644.0,114987655.12,114362129.94,625525.18,0.0044,0
2026-01-09T15:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-09T15:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-09T15:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T09:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T10:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T11:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T12:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T13:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T14:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T15:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T15:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T15:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T15:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T15:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T15:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-12T15:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T09:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T10:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T11:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T12:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T13:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T14:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T15:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T15:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T15:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T15:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T15:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T15:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-13T15:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T09:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T10:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T11:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T12:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T13:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T13:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T13:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T13:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-14T13:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
