Timestamp,Symbol,Name,Strategy,Score,PTarget,ExpectedNetR,Decision,Reason,RefPrice,MFE,MAE,ReturnPct,ReachedTarget1R,ReachedStop
2026-01-05T15:20:00,035420,NAVER,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),58199,+11.30%,-0.25%,+10.90%,False,False
2026-01-05T15:20:00,035720,카카오,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71043,+1.89%,-4.37%,-4.07%,False,False
2026-01-05T15:20:00,459510,나우로보틱스,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),41601,+0.91%,-3.42%,-3.09%,False,False
2026-01-05T15:20:00,462310,뉴키즈온,NONE,30.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),46903,+5.09%,-1.24%,+4.73%,False,False
2026-01-05T15:20:00,068270,셀트리온,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (LOW_SCORE (58.0<60)),72274,+5.39%,-1.05%,+4.02%,False,False
2026-01-05T15:20:00,005380,현대자동차,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43483,+3.48%,-1.00%,+2.30%,False,False
2026-01-05T15:25:00,005930,삼성전자,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),71835,+4.95%,-0.77%,+3.10%,False,False
2026-01-05T15:25:00,000660,SK하이닉스,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18567,+4.80%,+0.00%,+2.67%,False,False
2026-01-05T15:25:00,035420,NAVER,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),58320,+11.07%,-0.42%,+10.70%,False,False
2026-01-05T15:25:00,035720,카카오,NONE,25.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71224,+1.63%,-4.62%,-4.11%,False,False
2026-01-05T15:25:00,459510,나우로보틱스,NONE,25.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),41933,+0.11%,-4.25%,-4.21%,False,False
2026-01-05T15:25:00,462310,뉴키즈온,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),46764,+5.41%,-0.95%,+4.91%,False,False
2026-01-05T15:25:00,068270,셀트리온,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (LOW_SCORE (58.0<60)),71947,+5.87%,-0.60%,+4.13%,False,False
2026-01-05T15:25:00,005380,현대자동차,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43560,+3.30%,-1.18%,+2.13%,False,False
2026-01-05T15:30:00,005930,삼성전자,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),71407,+5.58%,+0.00%,+4.69%,False,False
2026-01-05T15:30:00,000660,SK하이닉스,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18639,+4.40%,-0.26%,+2.92%,False,False
2026-01-05T15:30:00,035420,NAVER,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),58171,+12.08%,+0.00%,+11.74%,False,False
2026-01-05T15:30:00,035720,카카오,NONE,25.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71547,+1.17%,-5.05%,-4.58%,False,False
2026-01-05T15:30:00,459510,나우로보틱스,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),41708,+0.12%,-4.64%,-4.49%,False,False
2026-01-05T15:30:00,462310,뉴키즈온,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),46469,+6.46%,+0.00%,+6.12%,False,False
2026-01-05T15:30:00,068270,셀트리온,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (LOW_SCORE (58.0<60)),71680,+6.27%,+0.00%,+4.05%,False,False
2026-01-05T15:30:00,005380,현대자동차,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43703,+2.96%,-1.50%,+1.33%,False,False
2026-01-06T09:00:00,005930,삼성전자,NONE,35.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),73376,+2.75%,-0.67%,+1.75%,False,False
2026-01-06T09:00:00,000660,SK하이닉스,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18658,+4.29%,-0.36%,+2.88%,False,False
2026-01-06T09:00:00,035420,NAVER,NONE,35.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),59926,+9.17%,-0.13%,+8.97%,False,False
2026-01-06T09:00:00,035720,카카오,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71883,+0.30%,-5.49%,-5.17%,False,False
2026-01-06T09:00:00,459510,나우로보틱스,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),41101,+1.60%,-3.45%,-2.09%,False,False
2026-01-06T09:00:00,462310,뉴키즈온,INT_VWAP_PULLBACK,70.0,0.55,0.2286,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.550 < 0.60; Edge 0.100 < 0.25,47100,+5.03%,-0.23%,+4.55%,True,False
2026-01-06T09:00:00,068270,셀트리온,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),73013,+4.33%,-0.05%,+1.63%,False,False
2026-01-06T09:00:00,005380,현대자동차,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43135,+4.32%,-0.11%,+2.59%,False,False
2026-01-06T09:05:00,000660,SK하이닉스,NONE,55.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18814,+3.43%,-0.84%,+2.40%,False,False
2026-01-06T09:05:00,035420,NAVER,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),60147,+8.85%,-0.15%,+8.65%,False,False
2026-01-06T09:05:00,035720,카카오,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71660,+0.16%,-5.29%,-5.28%,False,False
2026-01-06T09:05:00,462310,뉴키즈온,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),47106,+5.18%,-0.24%,+5.17%,False,False
2026-01-06T09:05:00,068270,셀트리온,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),73099,+4.20%,-0.13%,+1.08%,False,False
2026-01-06T09:05:00,005380,현대자동차,NONE,25.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43420,+3.63%,-0.70%,+2.16%,False,False
2026-01-06T09:10:00,005930,삼성전자,NONE,65.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (LOW_SCORE (45.0<60); LOW_SCORE (42.0<60)),74316,+1.45%,-1.92%,-0.06%,False,False
2026-01-06T09:10:00,000660,SK하이닉스,NONE,25.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18838,+3.30%,-0.97%,+1.99%,False,False
2026-01-06T09:10:00,035420,NAVER,NONE,55.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),60966,+7.92%,-0.57%,+7.54%,False,False
2026-01-06T09:10:00,035720,카카오,NONE,35.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71084,+0.66%,-4.71%,-4.29%,False,False
2026-01-06T09:10:00,459510,나우로보틱스,INT_ORB,75.0,0.575,0.3264,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,41150,+1.48%,-3.56%,-2.52%,True,True
2026-01-06T09:10:00,462310,뉴키즈온,INT_VWAP_PULLBACK,75.0,0.575,0.2981,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,47300,+5.14%,-0.11%,+4.35%,True,False
2026-01-06T09:10:00,068270,셀트리온,INT_ORB,86.0,0.63,0.5536,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(46,082,934원) > 가용현금(3,860,890원) (부족: 42,222,045원)",73100,+4.20%,-0.10%,+1.39%,True,False
2026-01-06T09:10:00,005380,현대자동차,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43318,+3.88%,-0.47%,+3.03%,False,False
2026-01-06T09:15:00,005930,삼성전자,INT_VWAP_PULLBACK,90.0,0.65,0.5477,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(37,670,870원) > 가용현금(3,860,890원) (부족: 33,809,980원)",74400,+1.34%,-2.03%,-0.35%,False,True
2026-01-06T09:15:00,005930,삼성전자,INT_ORB,90.0,0.65,0.5477,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(47,088,588원) > 가용현금(3,860,890원) (부족: 43,227,698원)",74400,+1.34%,-2.03%,-0.35%,False,True
2026-01-06T09:15:00,000660,SK하이닉스,NONE,35.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18730,+3.89%,-0.40%,+3.20%,False,False
2026-01-06T09:15:00,035420,NAVER,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),61015,+8.34%,-0.65%,+8.33%,False,False
2026-01-06T09:15:00,035720,카카오,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71384,+0.24%,-5.11%,-4.84%,False,False
2026-01-06T09:15:00,459510,나우로보틱스,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),41019,+1.80%,-3.25%,-1.84%,False,False
2026-01-06T09:15:00,462310,뉴키즈온,NONE,25.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),47489,+4.72%,-0.34%,+4.38%,False,False
2026-01-06T09:15:00,068270,셀트리온,INT_VWAP_PULLBACK,90.0,0.65,0.5504,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(37,316,440원) > 가용현금(3,860,890원) (부족: 33,455,550원)",73700,+3.35%,-0.38%,-0.08%,True,False
2026-01-06T09:15:00,068270,셀트리온,INT_ORB,90.0,0.65,0.5504,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(46,645,550원) > 가용현금(3,860,890원) (부족: 42,784,660원)",73700,+3.35%,-0.38%,-0.08%,True,False
2026-01-06T09:15:00,005380,현대자동차,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43374,+3.74%,-0.60%,+2.77%,False,False
2026-01-06T09:20:00,005930,삼성전자,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),74579,+1.09%,-2.27%,-0.41%,False,False
2026-01-06T09:20:00,000660,SK하이닉스,NONE,30.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18873,+3.10%,-0.85%,+1.91%,False,False
2026-01-06T09:20:00,035420,NAVER,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),60939,+8.70%,-0.53%,+7.62%,False,False
2026-01-06T09:20:00,035720,카카오,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71475,+0.11%,-5.23%,-4.51%,False,False
2026-01-06T09:20:00,459510,나우로보틱스,INT_VWAP_PULLBACK,70.0,0.55,0.2572,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.550 < 0.60; Edge 0.100 < 0.25,41150,+1.48%,-3.56%,-2.54%,True,True
2026-01-06T09:20:00,462310,뉴키즈온,INT_VWAP_PULLBACK,80.0,0.6,0.3536,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(40,814,912원) > 가용현금(15,118,594원) (부족: 25,696,318원)",47650,+4.58%,-0.67%,+4.24%,True,False
2026-01-06T09:20:00,068270,셀트리온,INT_VWAP_PULLBACK,85.0,0.625,0.44,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(41,059,471원) > 가용현금(15,118,594원) (부족: 25,940,877원)",73800,+3.21%,-0.49%,+0.63%,True,False
2026-01-06T09:20:00,005380,현대자동차,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43200,+4.16%,-0.16%,+2.34%,False,False
2026-01-06T09:25:00,005930,삼성전자,NONE,50.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),75089,+0.41%,-2.93%,-0.94%,False,False
2026-01-06T09:25:00,000660,SK하이닉스,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18739,+3.84%,-0.14%,+3.20%,False,False
2026-01-06T09:25:00,035420,NAVER,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),60803,+8.94%,-0.21%,+8.58%,False,False
2026-01-06T09:25:00,035720,카카오,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71392,+0.22%,-5.12%,-4.11%,False,False
2026-01-06T09:25:00,459510,나우로보틱스,INT_VWAP_PULLBACK,75.0,0.575,0.3408,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,41200,+1.35%,-3.68%,-2.92%,True,True
2026-01-06T09:25:00,459510,나우로보틱스,INT_ORB,75.0,0.575,0.3408,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,41200,+1.35%,-3.68%,-2.92%,True,True
2026-01-06T09:25:00,462310,뉴키즈온,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),47446,+5.19%,-0.25%,+4.97%,False,False
2026-01-06T09:25:00,068270,셀트리온,INT_VWAP_PULLBACK,85.0,0.625,0.4392,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(41,318,840원) > 가용현금(15,118,594원) (부족: 26,200,245원)",74000,+2.93%,-0.76%,-0.19%,True,False
2026-01-06T09:25:00,005380,현대자동차,NONE,25.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43507,+3.42%,-0.30%,+0.83%,False,False
2026-01-06T09:30:00,005930,삼성전자,NONE,50.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),75272,+0.16%,-3.17%,-1.21%,False,False
2026-01-06T09:30:00,000660,SK하이닉스,NONE,30.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18857,+3.87%,-0.15%,+3.65%,False,False
2026-01-06T09:30:00,035420,NAVER,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),60962,+8.70%,-0.34%,+7.67%,False,False
2026-01-06T09:30:00,035720,카카오,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71341,+0.30%,-5.05%,-3.24%,False,False
2026-01-06T09:30:00,459510,나우로보틱스,INT_MOMENTUM_IGNITION,75.0,0.575,0.368,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,41550,+0.50%,-4.49%,-3.63%,False,True
2026-01-06T09:30:00,459510,나우로보틱스,INT_BREAKOUT,65.0,0.525,0.2257,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.525 < 0.60; Edge 0.050 < 0.25,41550,+0.50%,-4.49%,-3.63%,False,True
2026-01-06T09:30:00,459510,나우로보틱스,INT_VWAP_PULLBACK,75.0,0.575,0.368,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,41550,+0.50%,-4.49%,-3.63%,False,True
2026-01-06T09:30:00,459510,나우로보틱스,INT_ORB,75.0,0.575,0.368,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,41550,+0.50%,-4.49%,-3.63%,False,True
2026-01-06T09:30:00,462310,뉴키즈온,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),47551,+5.54%,-0.03%,+5.15%,False,False
2026-01-06T09:30:00,068270,셀트리온,INT_VWAP_PULLBACK,90.0,0.65,0.4434,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(41,504,761원) > 가용현금(15,118,594원) (부족: 26,386,166원)",74200,+2.66%,-1.03%,-0.14%,True,False
2026-01-06T09:30:00,068270,셀트리온,INT_ORB,90.0,0.65,0.4434,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(51,880,951원) > 가용현금(15,118,594원) (부족: 36,762,356원)",74200,+2.66%,-1.03%,-0.14%,True,False
2026-01-06T09:30:00,005380,현대자동차,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),43602,+3.20%,-0.00%,+0.53%,False,False
2026-01-06T09:35:00,005930,삼성전자,NONE,30.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),74666,+0.39%,-2.38%,-1.51%,False,False
2026-01-06T09:35:00,000660,SK하이닉스,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18902,+3.62%,-0.21%,+3.35%,False,False
2026-01-06T09:35:00,035420,NAVER,NONE,30.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),60834,+8.93%,-0.13%,+7.76%,False,False
2026-01-06T09:35:00,035720,카카오,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71441,+0.16%,-5.18%,-3.45%,False,False
2026-01-06T09:35:00,459510,나우로보틱스,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),41214,+1.32%,-3.77%,-3.42%,False,False
2026-01-06T09:35:00,462310,뉴키즈온,INT_VWAP_PULLBACK,75.0,0.575,0.247,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,47750,+5.10%,-0.09%,+4.99%,True,False
2026-01-06T09:35:00,068270,셀트리온,NONE,25.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),74287,+2.54%,-1.14%,+0.73%,False,False
2026-01-06T09:35:00,005380,현대자동차,NONE,55.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),44085,+2.07%,-1.26%,-0.98%,False,False
2026-01-06T09:40:00,005930,삼성전자,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),74676,+0.38%,-2.40%,-1.61%,False,False
2026-01-06T09:40:00,000660,SK하이닉스,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),18980,+3.20%,-0.49%,+2.76%,False,False
2026-01-06T09:40:00,035420,NAVER,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),61317,+8.07%,-0.29%,+7.46%,False,False
2026-01-06T09:40:00,035720,카카오,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71216,+0.47%,-4.88%,-3.66%,False,False
2026-01-06T09:40:00,462310,뉴키즈온,INT_VWAP_PULLBACK,80.0,0.6,0.3133,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(44,858,339원) > 가용현금(14,134,631원) (부족: 30,723,708원)",48100,+5.17%,-0.24%,+4.86%,True,False
2026-01-06T09:40:00,068270,셀트리온,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),74222,+2.63%,-1.05%,+1.52%,False,False
2026-01-06T09:40:00,005380,현대자동차,NONE,65.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),44451,+1.23%,-2.07%,-1.73%,False,False
2026-01-06T09:45:00,005930,삼성전자,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),74116,+1.14%,-1.66%,-0.91%,False,False
2026-01-06T09:45:00,000660,SK하이닉스,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),19071,+2.76%,-0.96%,+2.55%,False,False
2026-01-06T09:45:00,035420,NAVER,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),61361,+7.99%,-0.37%,+7.52%,False,False
2026-01-06T09:45:00,035720,카카오,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71308,+0.19%,-5.01%,-3.58%,False,False
2026-01-06T09:45:00,459510,나우로보틱스,INT_ORB,75.0,0.575,0.3891,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,41150,+1.48%,-3.62%,-1.80%,True,True
2026-01-06T09:45:00,462310,뉴키즈온,INT_VWAP_PULLBACK,75.0,0.575,0.2911,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,48300,+4.75%,-0.14%,+4.11%,True,False
2026-01-06T09:45:00,068270,셀트리온,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),73828,+3.17%,-0.53%,+1.90%,False,False
2026-01-06T09:45:00,005380,현대자동차,NONE,40.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),44386,+1.38%,-1.93%,-1.89%,False,False
2026-01-06T09:50:00,005930,삼성전자,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),74152,+1.09%,-1.71%,-0.65%,False,False
2026-01-06T09:50:00,000660,SK하이닉스,NONE,50.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),19179,+2.18%,-1.52%,+2.12%,False,False
2026-01-06T09:50:00,035420,NAVER,NONE,30.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),61466,+7.91%,-0.25%,+7.57%,False,False
2026-01-06T09:50:00,035720,카카오,NONE,20.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),71194,+0.15%,-4.85%,-2.89%,False,False
2026-01-06T09:50:00,459510,나우로보틱스,INT_ORB,75.0,0.575,0.3592,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.575 < 0.60; Edge 0.150 < 0.25,41050,+1.72%,-3.39%,-1.19%,True,True
2026-01-06T09:50:00,462310,뉴키즈온,INT_VWAP_PULLBACK,80.0,0.6,0.3217,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(48,816,860원) > 가용현금(14,134,631원) (부족: 34,682,230원)",48350,+4.81%,-0.06%,+4.58%,True,False
2026-01-06T09:50:00,068270,셀트리온,INT_VWAP_PULLBACK,85.0,0.625,0.3214,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(45,613,630원) > 가용현금(14,134,631원) (부족: 31,478,999원)",74000,+2.93%,-0.76%,+2.02%,True,False
2026-01-06T09:50:00,005380,현대자동차,NONE,65.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),44754,+0.54%,-2.81%,-2.50%,False,False
2026-01-06T09:55:00,005930,삼성전자,NONE,30.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),74672,+0.39%,-2.39%,-1.20%,False,False
2026-01-06T09:55:00,000660,SK하이닉스,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),19139,+3.30%,-1.32%,+2.97%,False,False
2026-01-06T09:55:00,035420,NAVER,NONE,55.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),62005,+7.51%,-0.42%,+7.24%,False,False
2026-01-06T09:55:00,035720,카카오,NONE,15.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (CHASE_RESTRICTED_LATE_MOMENTUM),70812,+0.67%,-4.34%,-2.79%,False,False
2026-01-06T09:55:00,459510,나우로보틱스,NONE,10.0,0.0,0.0,NO_TRADE,NO_SETUP_MATCH (NO_SETUP),40753,+2.47%,-2.68%,-1.03%,False,False
2026-01-06T09:55:00,462310,뉴키즈온,INT_MOMENTUM_IGNITION,80.0,0.6,0.3588,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(56,342,849원) > 가용현금(14,134,631원) (부족: 42,208,218원)",48750,+3.95%,-0.69%,+3.52%,True,False
2026-01-06T09:55:00,462310,뉴키즈온,INT_BREAKOUT,70.0,0.55,0.2171,NO_TRADE,GATEKEEPER_REJECT: P(Target) 0.550 < 0.60; Edge 0.100 < 0.25,48750,+3.95%,-0.69%,+3.52%,True,False
2026-01-06T09:55:00,462310,뉴키즈온,INT_VWAP_PULLBACK,80.0,0.6,0.3588,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(45,074,279원) > 가용현금(14,134,631원) (부족: 30,939,648원)",48750,+3.95%,-0.69%,+3.52%,True,False
2026-01-06T09:55:00,068270,셀트리온,INT_VWAP_PULLBACK,85.0,0.625,0.3302,NO_TRADE,"INSUFFICIENT_CASH: INSUFFICIENT_CASH: 필요금액(51,315,333원) > 가용현금(14,134,631원) (부족: 37,180,703원)",74000,+2.93%,-0.76%,+1.47%,True,False
